AD_wx (rad/s),AD_wy (rad/s),AD_wz (rad/s)
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.213869799191114270e-05,1.145742391178868149e-05,8.636571661228882742e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
1.046799100888645383e-05,9.639825059444079858e-06,6.973450626437573474e-06
